question_topic_name,question_grade,question_term,question_unit,question_type1,question_type2,question_filename,question_dataset,question_text
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_88350.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28266.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53986.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34650.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25438.png,1,
사각형의 네 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37385.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53642.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53826.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_83912.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54234.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37428.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_00025.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00043_37086.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52045.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00043_37048.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28055.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37852.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35029.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00466.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37893.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37601.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37370.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_98867.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25411.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_32776.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55782.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_54188.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37578.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_30122.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53472.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_99996.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_30338.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00042_84249.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00046.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36895.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54231.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53303.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53546.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_35017.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34868.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00045.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54007.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52100.png,1,
각도를 어림하고 각도기로 재어 확인하기,P4,1,02,1,0,P4_1_02_00043_37245.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37337.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51927.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53249.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34627.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00043_37098.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53705.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_29754.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52171.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52059.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37818.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37792.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28430.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25437.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_30213.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28302.png,1,
정삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37653.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37805.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_93073.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25229.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_88229.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37446.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00059.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_25415.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00043_37223.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52413.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28365.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37681.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53350.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25545.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34878.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00043_34906.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_31037.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00043_35055.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53673.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54155.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52026.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53950.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53269.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25568.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_27354.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37864.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00042_30102.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53785.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53966.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25150.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00042_55781.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34995.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36864.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53655.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53633.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25460.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_56782.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53515.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52024.png,1,
두 각도의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37259.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30201.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_88230.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37757.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54076.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_98919.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37579.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52014.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37366.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54009.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25463.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53857.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_53333.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25484.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53347.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_88223.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53899.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_99995.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35099.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28258.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_31051.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53963.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54328.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53250.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37134.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53468.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25173.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56775.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37880.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_32761.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35103.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_84333.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53812.png,1,
삼각형의 변의 길이에 따라 분류하기,P4,2,02,1,0,P4_2_02_00043_37846.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00043_34964.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_28320.png,1,
각도를 나타내는 단위 알아보기,P4,1,02,1,0,P4_1_02_00043_37088.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54077.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54046.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52362.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25390.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51866.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_30225.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00042_55766.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53305.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_28166.png,1,
마름모 알아보기,P4,2,04,1,0,P4_2_04_00043_54145.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25562.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55744.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51909.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_33199.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37323.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_92574.png,1,
둔각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00042_30394.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54247.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28095.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37751.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37769.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_28763.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53880.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53799.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_33205.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_28021.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_88347.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51930.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_51897.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52373.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_31086.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_30119.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00043_37057.png,1,
정삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37620.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_52253.png,1,
삼각형의 세 각의 크기의 합 구하기,P4,1,02,1,0,P4_1_02_00043_37361.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92501.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37130.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37605.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_56704.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37688.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53460.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_52260.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53941.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55778.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54073.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34658.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_99034.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34982.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00042_55730.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53910.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_83857.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_53228.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37340.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_34992.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35207.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53288.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_83911.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56742.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00043_37060.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52263.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92509.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_54101.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52376.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_32801.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00043_37804.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_53329.png,1,
직사각형과 정사각형의 성질 활용,P4,2,04,1,0,P4_2_04_00042_56774.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52311.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_27962.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_84307.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_55733.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52415.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52306.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37270.png,1,
이등변삼각형의 성질 알아보기,P4,2,02,1,0,P4_2_02_00043_37594.png,1,
수직,P4,2,04,1,0,P4_2_04_00043_52226.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28096.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37345.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00042_28219.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_92931.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_35147.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_83870.png,1,
직사각형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54326.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52281.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53243.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28342.png,1,
정삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37539.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53382.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_83897.png,1,
각도의 합 또는 차의 활용,P4,1,02,1,0,P4_1_02_00043_37750.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_56739.png,1,
삼각자와 각도기를 이용한 수선 긋기,P4,2,04,1,0,P4_2_04_00043_51958.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25523.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53792.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_52309.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37358.png,1,
사각형의 나머지 한 각의 크기,P4,1,02,1,0,P4_1_02_00042_28072.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_83843.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_53224.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53833.png,1,
각도기와 자를 이용하여 각 그리기,P4,1,02,1,0,P4_1_02_00042_30114.png,1,
각도기를 이용하여 각도 재기,P4,1,02,1,0,P4_1_02_00042_98870.png,1,
평행 알아보기,P4,2,04,1,0,P4_2_04_00043_51997.png,1,
각을 이용하여 정삼각형 그리기,P4,2,02,1,0,P4_2_02_00043_37571.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00043_53914.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53689.png,1,
평행사변형의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_92498.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00042_53254.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00042_32759.png,1,
이등변삼각형 알아보기,P4,2,02,1,0,P4_2_02_00043_37677.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37146.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54156.png,1,
삼각형을 각의 크기에 따라 분류하기,P4,2,02,1,0,P4_2_02_00042_30380.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_30195.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00043_37768.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_25167.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00043_37262.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25233.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_31038.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25551.png,1,
삼각자를 사용하여 평행선 긋기,P4,2,04,1,0,P4_2_04_00043_52402.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00042_56730.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00042_52585.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53508.png,1,
평행선 사이의 거리 알아보기,P4,2,04,1,0,P4_2_04_00044_36779.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_29563.png,1,
원을 이용하여 여러 가지 모양 그리기,P3,2,03,1,0,P3_2_03_00042_53347.png,1,
사다리꼴 알아보기,P4,2,04,1,0,P4_2_04_00043_53953.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55793.png,1,
각 알아보기,P3,1,02,1,0,P3_1_02_00042_25099.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00043_37172.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28700.png,1,
원의 반지름과 지름 알아보기,P3,2,03,1,0,P3_2_03_00043_53274.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00042_25216.png,1,
각의 크기 비교하기,P4,1,02,1,0,P4_1_02_00042_31005.png,1,
평행사변형 알아보기,P4,2,04,1,0,P4_2_04_00043_54026.png,1,
직각삼각형 알아보기,P3,1,02,1,0,P3_1_02_00042_83848.png,1,
정사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34706.png,1,
각을 이용하여 정삼각형 그리기,P4,2,02,1,0,P4_2_02_00043_37530.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00043_54204.png,1,
예각삼각형 알아보기,P4,2,02,1,0,P4_2_02_00042_30374.png,1,
삼각형에서 나머지 한 각의 크기 구하기,P4,1,02,1,0,P4_1_02_00042_28224.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53338.png,1,
예각과 둔각 알아보기,P4,1,02,1,0,P4_1_02_00042_28714.png,1,
직선 알아보기,P3,1,02,1,0,P3_1_02_00041_76728.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_34690.png,1,
직사각형의 특징 알아보기,P3,1,02,1,0,P3_1_02_00043_00049.png,1,
원 그리기,P3,2,03,1,0,P3_2_03_00043_53376.png,1,
두 각도의 차 구하기,P4,1,02,1,0,P4_1_02_00042_31084.png,1,
마름모의 성질 알아보기,P4,2,04,1,0,P4_2_04_00042_55798.png,1,
지름의 성질 알아보기,P3,2,03,1,0,P3_2_03_00043_53657.png,1,
직각 알아보기,P3,1,02,1,0,P3_1_02_00043_35000.png,1,
